date,amount,vendor,classes
2023-03-01,3899.55,PrintFast,LIBRARY
2023-03-01,556.94,Academic Books Ltd,SPORTS_CENTER
2023-03-01,2338.31,CleanIt All,SPORTS_CENTER
2023-03-02,1490.46,CleanIt All,CAFETERIA
2023-03-02,4453.64,CleanIt All,CS_DEPT
2023-03-02,12695.09,FreshFoods,CS_DEPT
2023-03-02,692.56,CleanIt All,LIBRARY
2023-03-02,1358.72,TechHardware Inc,SPORTS_CENTER
2023-03-02,1389.27,FreshFoods,SPORTS_CENTER
2023-03-03,2928.76,CleanIt All,CAFETERIA
2023-03-03,1238.46,PrintFast,CS_DEPT
2023-03-03,4846.78,TechHardware Inc,CS_DEPT
2023-03-03,2722.45,SportsGear Pro,LIBRARY
2023-03-03,3784.15,Academic Books Ltd,SPORTS_CENTER
2023-03-03,771.7,SportsGear Pro,SPORTS_CENTER
2023-03-03,1981.93,TechHardware Inc,SPORTS_CENTER
2023-03-04,1756.92,Academic Books Ltd,CAFETERIA
2023-03-04,5808.8,PrintFast,CS_DEPT
2023-03-04,2240.14,SportsGear Pro,CS_DEPT
2023-03-04,1076.56,TechHardware Inc,CS_DEPT
2023-03-04,5237.33,Academic Books Ltd,LIBRARY
2023-03-04,413.78,SportsGear Pro,LIBRARY
2023-03-04,4245.71,TechHardware Inc,LIBRARY
2023-03-04,2571.69,PrintFast,SPORTS_CENTER
2023-03-04,1576.6,TechHardware Inc,SPORTS_CENTER
2023-03-05,702.32,CleanIt All,CAFETERIA
2023-03-05,2699.1,Academic Books Ltd,CAFETERIA
2023-03-05,1402.62,PrintFast,CS_DEPT
2023-03-05,1976.74,TechHardware Inc,CS_DEPT
2023-03-05,4281.18,CleanIt All,LIBRARY
2023-03-05,1698.71,TechHardware Inc,LIBRARY
2023-03-05,4042.64,Academic Books Ltd,LIBRARY
2023-03-05,11604.14,PrintFast,SPORTS_CENTER
2023-03-05,6438.6,TechHardware Inc,SPORTS_CENTER
2023-03-06,898.14,Academic Books Ltd,CAFETERIA
2023-03-06,276.3,Academic Books Ltd,CS_DEPT
2023-03-06,751.4,PrintFast,CS_DEPT
2023-03-06,1077.67,Academic Books Ltd,LIBRARY
2023-03-06,1851.77,FreshFoods,LIBRARY
2023-03-06,1544.91,Academic Books Ltd,SPORTS_CENTER
2023-03-07,953.23,PrintFast,CAFETERIA
2023-03-07,2157.42,TechHardware Inc,CAFETERIA
2023-03-07,480.42,PrintFast,CS_DEPT
2023-03-07,5148.02,TechHardware Inc,CS_DEPT
2023-03-07,973.23,Academic Books Ltd,LIBRARY
2023-03-07,1837.46,PrintFast,SPORTS_CENTER
2023-03-07,10121.09,TechHardware Inc,SPORTS_CENTER
2023-03-08,308.73,Academic Books Ltd,CAFETERIA
2023-03-08,532.06,PrintFast,CAFETERIA
2023-03-08,373.97,PrintFast,CS_DEPT
2023-03-08,160.27,TechHardware Inc,CS_DEPT
2023-03-08,2065.88,PrintFast,LIBRARY
2023-03-08,623.44,TechHardware Inc,LIBRARY
2023-03-08,4701.74,SportsGear Pro,SPORTS_CENTER
2023-03-08,18612.31,TechHardware Inc,SPORTS_CENTER
2023-03-09,2795.91,CleanIt All,CAFETERIA
2023-03-09,1106.93,PrintFast,CAFETERIA
2023-03-09,1862.11,CleanIt All,CS_DEPT
2023-03-09,164.38,PrintFast,CS_DEPT
2023-03-09,5277.78,SportsGear Pro,CS_DEPT
2023-03-09,2027.48,CleanIt All,LIBRARY
2023-03-09,929.86,FreshFoods,LIBRARY
2023-03-09,1963.43,Academic Books Ltd,SPORTS_CENTER
2023-03-09,1239.1,SportsGear Pro,SPORTS_CENTER
2023-03-09,7369.36,TechHardware Inc,SPORTS_CENTER
2023-03-10,1414.24,PrintFast,CAFETERIA
2023-03-10,1515.15,TechHardware Inc,CAFETERIA
2023-03-10,1978.0,Academic Books Ltd,CS_DEPT
2023-03-10,6130.56,PrintFast,CS_DEPT
2023-03-10,1975.99,CleanIt All,LIBRARY
2023-03-10,1635.62,PrintFast,LIBRARY
2023-03-10,4169.42,SportsGear Pro,LIBRARY
2023-03-10,3625.32,PrintFast,SPORTS_CENTER
2023-03-11,4296.72,PrintFast,CAFETERIA
2023-03-11,6819.39,SportsGear Pro,CAFETERIA
2023-03-11,1637.56,CleanIt All,CS_DEPT
2023-03-11,1704.99,SportsGear Pro,CS_DEPT
2023-03-11,866.5,CleanIt All,LIBRARY
2023-03-11,787.55,PrintFast,LIBRARY
2023-03-11,7392.23,Academic Books Ltd,LIBRARY
2023-03-11,3951.02,PrintFast,SPORTS_CENTER
2023-03-11,1201.53,TechHardware Inc,SPORTS_CENTER
2023-03-11,285.81,FreshFoods,SPORTS_CENTER
2023-03-12,5367.74,Academic Books Ltd,CAFETERIA
2023-03-12,4973.86,PrintFast,CAFETERIA
2023-03-12,952.61,Academic Books Ltd,CS_DEPT
2023-03-12,6475.38,SportsGear Pro,CS_DEPT
2023-03-12,10665.54,Academic Books Ltd,LIBRARY
2023-03-12,528.5,PrintFast,LIBRARY
2023-03-12,780.21,CleanIt All,SPORTS_CENTER
2023-03-12,36288.29,TechHardware Inc,SPORTS_CENTER
2023-03-12,1623.4,FreshFoods,SPORTS_CENTER
2023-03-13,3487.56,Academic Books Ltd,CAFETERIA
2023-03-13,7646.18,SportsGear Pro,CS_DEPT
2023-03-13,6684.91,TechHardware Inc,CS_DEPT
2023-03-13,487.94,PrintFast,LIBRARY
2023-03-13,2094.08,SportsGear Pro,SPORTS_CENTER
2023-03-13,4766.57,TechHardware Inc,SPORTS_CENTER
2023-03-13,2331.21,FreshFoods,SPORTS_CENTER
2023-03-14,1333.06,CleanIt All,CAFETERIA
2023-03-14,7919.28,FreshFoods,CAFETERIA
2023-03-14,2794.53,PrintFast,CS_DEPT
2023-03-14,1854.86,TechHardware Inc,CS_DEPT
2023-03-14,2263.09,Academic Books Ltd,LIBRARY
2023-03-14,3516.14,CleanIt All,LIBRARY
2023-03-14,2224.36,SportsGear Pro,LIBRARY
2023-03-14,1456.44,CleanIt All,SPORTS_CENTER
2023-03-14,588.33,TechHardware Inc,SPORTS_CENTER
2023-03-14,2635.69,FreshFoods,SPORTS_CENTER
2023-03-15,1020.71,Academic Books Ltd,CAFETERIA
2023-03-15,605.17,TechHardware Inc,CAFETERIA
2023-03-15,1875.2,PrintFast,CS_DEPT
2023-03-15,3377.58,TechHardware Inc,CS_DEPT
2023-03-15,705.12,CleanIt All,LIBRARY
2023-03-15,1863.13,PrintFast,LIBRARY
2023-03-15,13493.05,PrintFast,SPORTS_CENTER
2023-03-15,564.99,SportsGear Pro,SPORTS_CENTER
2023-03-15,2057.88,TechHardware Inc,SPORTS_CENTER
2023-03-16,3286.51,SportsGear Pro,CAFETERIA
2023-03-16,928.13,Academic Books Ltd,CS_DEPT
2023-03-16,791.33,PrintFast,CS_DEPT
2023-03-16,2444.69,PrintFast,LIBRARY
2023-03-16,1415.11,TechHardware Inc,LIBRARY
2023-03-16,1744.73,Academic Books Ltd,SPORTS_CENTER
2023-03-16,318.93,SportsGear Pro,SPORTS_CENTER
2023-03-17,786.19,Academic Books Ltd,CAFETERIA
2023-03-17,9235.03,PrintFast,CAFETERIA
2023-03-17,275.03,PrintFast,CS_DEPT
2023-03-17,6823.66,TechHardware Inc,CS_DEPT
2023-03-17,173.76,PrintFast,LIBRARY
2023-03-17,4987.84,TechHardware Inc,LIBRARY
2023-03-17,1810.47,FreshFoods,SPORTS_CENTER
2023-03-18,6390.96,Academic Books Ltd,CAFETERIA
2023-03-18,2498.73,PrintFast,CAFETERIA
2023-03-18,7446.85,Academic Books Ltd,CS_DEPT
2023-03-18,3096.93,SportsGear Pro,CS_DEPT
2023-03-18,5752.17,TechHardware Inc,CS_DEPT
2023-03-18,2993.26,PrintFast,LIBRARY
2023-03-18,2253.64,TechHardware Inc,LIBRARY
2023-03-18,6201.45,PrintFast,SPORTS_CENTER
2023-03-19,16506.71,CleanIt All,CAFETERIA
2023-03-19,4254.89,FreshFoods,CS_DEPT
2023-03-19,1090.44,CleanIt All,LIBRARY
2023-03-19,6747.71,TechHardware Inc,LIBRARY
2023-03-19,19929.37,Academic Books Ltd,LIBRARY
2023-03-19,2615.49,FreshFoods,SPORTS_CENTER
2023-03-20,2217.43,PrintFast,CAFETERIA
2023-03-20,729.48,SportsGear Pro,CAFETERIA
2023-03-20,390.98,TechHardware Inc,CAFETERIA
2023-03-20,1006.88,Academic Books Ltd,CS_DEPT
2023-03-20,2510.26,PrintFast,CS_DEPT
2023-03-20,3491.53,PrintFast,LIBRARY
2023-03-20,2142.23,TechHardware Inc,LIBRARY
2023-03-20,4414.7,PrintFast,SPORTS_CENTER
2023-03-20,9744.61,TechHardware Inc,SPORTS_CENTER
2023-03-20,467.11,FreshFoods,SPORTS_CENTER
2023-03-21,1089.77,PrintFast,CAFETERIA
2023-03-21,1297.49,TechHardware Inc,CAFETERIA
2023-03-21,412.28,Academic Books Ltd,CS_DEPT
2023-03-21,904.0,CleanIt All,LIBRARY
2023-03-21,4639.74,SportsGear Pro,LIBRARY
2023-03-21,972.29,PrintFast,SPORTS_CENTER
2023-03-22,4217.07,CleanIt All,CAFETERIA
2023-03-22,896.12,SportsGear Pro,CAFETERIA
2023-03-22,615.75,Academic Books Ltd,CS_DEPT
2023-03-22,6361.63,PrintFast,CS_DEPT
2023-03-22,537.41,Academic Books Ltd,LIBRARY
2023-03-22,1715.03,PrintFast,LIBRARY
2023-03-22,813.81,Academic Books Ltd,SPORTS_CENTER
2023-03-22,1584.07,PrintFast,SPORTS_CENTER
2023-03-23,1235.25,PrintFast,CAFETERIA
2023-03-23,3339.49,TechHardware Inc,CAFETERIA
2023-03-23,1608.57,PrintFast,CS_DEPT
2023-03-23,3224.17,TechHardware Inc,CS_DEPT
2023-03-23,803.33,Academic Books Ltd,LIBRARY
2023-03-23,1264.62,TechHardware Inc,LIBRARY
2023-03-23,3699.84,FreshFoods,LIBRARY
2023-03-23,642.61,PrintFast,SPORTS_CENTER
2023-03-23,3268.78,TechHardware Inc,SPORTS_CENTER
2023-03-24,1333.87,PrintFast,CAFETERIA
2023-03-24,3357.55,TechHardware Inc,CAFETERIA
2023-03-24,586.08,PrintFast,CS_DEPT
2023-03-24,5319.79,TechHardware Inc,CS_DEPT
2023-03-24,1763.02,SportsGear Pro,LIBRARY
2023-03-24,1942.41,FreshFoods,LIBRARY
2023-03-24,9224.18,Academic Books Ltd,SPORTS_CENTER
2023-03-24,3111.29,PrintFast,SPORTS_CENTER
2023-03-25,1091.54,SportsGear Pro,CAFETERIA
2023-03-25,7927.04,Academic Books Ltd,CS_DEPT
2023-03-25,232.84,PrintFast,CS_DEPT
2023-03-25,2262.22,Academic Books Ltd,LIBRARY
2023-03-25,2932.17,FreshFoods,LIBRARY
2023-03-25,2021.77,Academic Books Ltd,SPORTS_CENTER
2023-03-26,456.7,Academic Books Ltd,CAFETERIA
2023-03-26,9463.27,PrintFast,CAFETERIA
2023-03-26,847.08,Academic Books Ltd,CS_DEPT
2023-03-26,4047.46,TechHardware Inc,CS_DEPT
2023-03-26,3225.29,PrintFast,LIBRARY
2023-03-26,1422.73,TechHardware Inc,LIBRARY
2023-03-26,1132.74,TechHardware Inc,SPORTS_CENTER
2023-03-27,10269.69,Academic Books Ltd,CAFETERIA
2023-03-27,8239.63,PrintFast,CAFETERIA
2023-03-27,598.89,PrintFast,CS_DEPT
2023-03-27,6161.18,TechHardware Inc,CS_DEPT
2023-03-27,5127.26,Academic Books Ltd,LIBRARY
2023-03-27,215.63,PrintFast,LIBRARY
2023-03-27,2097.94,TechHardware Inc,SPORTS_CENTER
2023-03-27,8057.03,FreshFoods,SPORTS_CENTER
2023-03-28,486.28,Academic Books Ltd,CAFETERIA
2023-03-28,3114.22,PrintFast,CS_DEPT
2023-03-28,2316.05,TechHardware Inc,CS_DEPT
2023-03-28,6611.05,Academic Books Ltd,LIBRARY
2023-03-28,418.92,PrintFast,LIBRARY
2023-03-28,4920.87,SportsGear Pro,SPORTS_CENTER
2023-03-28,2646.58,TechHardware Inc,SPORTS_CENTER
2023-03-29,898.47,Academic Books Ltd,CAFETERIA
2023-03-29,1005.21,PrintFast,CAFETERIA
2023-03-29,1265.43,Academic Books Ltd,CS_DEPT
2023-03-29,1950.84,PrintFast,CS_DEPT
2023-03-29,1914.99,SportsGear Pro,LIBRARY
2023-03-29,5359.66,TechHardware Inc,LIBRARY
2023-03-29,1378.41,FreshFoods,LIBRARY
2023-03-29,2412.74,CleanIt All,SPORTS_CENTER
2023-03-29,2984.53,TechHardware Inc,SPORTS_CENTER
2023-03-30,924.02,TechHardware Inc,CAFETERIA
2023-03-30,630.41,Academic Books Ltd,CS_DEPT
2023-03-30,383.94,PrintFast,CS_DEPT
2023-03-30,5244.57,SportsGear Pro,LIBRARY
2023-03-30,1603.44,Academic Books Ltd,SPORTS_CENTER
2023-03-30,3437.25,CleanIt All,SPORTS_CENTER
2023-03-30,6005.5,FreshFoods,SPORTS_CENTER
2023-03-31,887.3,PrintFast,CAFETERIA
2023-03-31,1841.92,FreshFoods,CAFETERIA
2023-03-31,531.43,SportsGear Pro,CS_DEPT
2023-03-31,488.15,PrintFast,LIBRARY
2023-03-31,262.06,TechHardware Inc,LIBRARY
2023-03-31,6629.57,Academic Books Ltd,SPORTS_CENTER
2023-03-31,2370.71,CleanIt All,SPORTS_CENTER
2023-03-31,1339.79,SportsGear Pro,SPORTS_CENTER
2023-04-01,1912.15,Academic Books Ltd,CAFETERIA
2023-04-01,1270.54,PrintFast,CAFETERIA
2023-04-01,1229.76,Academic Books Ltd,CS_DEPT
2023-04-01,2194.76,FreshFoods,CS_DEPT
2023-04-01,925.85,PrintFast,LIBRARY
2023-04-01,3377.48,Academic Books Ltd,SPORTS_CENTER
2023-04-01,19427.85,PrintFast,SPORTS_CENTER
2023-04-02,2766.16,SportsGear Pro,CAFETERIA
2023-04-02,3158.23,PrintFast,CAFETERIA
2023-04-02,1830.9,FreshFoods,CAFETERIA
2023-04-02,1033.81,PrintFast,CS_DEPT
2023-04-02,1943.45,TechHardware Inc,CS_DEPT
2023-04-02,5316.4,PrintFast,LIBRARY
2023-04-02,10555.36,TechHardware Inc,LIBRARY
2023-04-02,491.02,PrintFast,SPORTS_CENTER
2023-04-02,706.31,TechHardware Inc,SPORTS_CENTER
2023-04-03,5989.03,SportsGear Pro,CAFETERIA
2023-04-03,2125.4,TechHardware Inc,CAFETERIA
2023-04-03,3602.72,FreshFoods,CAFETERIA
2023-04-03,1742.39,CleanIt All,CS_DEPT
2023-04-03,431.02,PrintFast,LIBRARY
2023-04-03,860.08,TechHardware Inc,LIBRARY
2023-04-03,761.09,Academic Books Ltd,SPORTS_CENTER
2023-04-03,789.55,CleanIt All,SPORTS_CENTER
2023-04-03,794.19,FreshFoods,SPORTS_CENTER
2023-04-04,3262.56,PrintFast,CAFETERIA
2023-04-04,3814.54,FreshFoods,CAFETERIA
2023-04-04,1448.65,CleanIt All,CS_DEPT
2023-04-04,2206.2,PrintFast,LIBRARY
2023-04-04,585.74,CleanIt All,SPORTS_CENTER
2023-04-04,1181.87,TechHardware Inc,SPORTS_CENTER
2023-04-05,5725.65,Academic Books Ltd,CAFETERIA
2023-04-05,343.99,SportsGear Pro,CAFETERIA
2023-04-05,2527.06,FreshFoods,CAFETERIA
2023-04-05,810.13,CleanIt All,CS_DEPT
2023-04-05,210.75,TechHardware Inc,CS_DEPT
2023-04-05,1233.99,Academic Books Ltd,CS_DEPT
2023-04-05,2311.33,SportsGear Pro,LIBRARY
2023-04-05,2119.67,CleanIt All,SPORTS_CENTER
2023-04-05,1991.21,TechHardware Inc,SPORTS_CENTER
2023-04-06,669.59,PrintFast,CAFETERIA
2023-04-06,2125.55,Academic Books Ltd,CS_DEPT
2023-04-06,4568.87,PrintFast,CS_DEPT
2023-04-06,1021.16,PrintFast,LIBRARY
2023-04-06,1182.31,TechHardware Inc,LIBRARY
2023-04-06,410.55,Academic Books Ltd,SPORTS_CENTER
2023-04-06,9625.58,PrintFast,SPORTS_CENTER
2023-04-07,713.02,PrintFast,CAFETERIA
2023-04-07,5102.75,TechHardware Inc,CAFETERIA
2023-04-07,1296.83,FreshFoods,CS_DEPT
2023-04-07,16002.17,TechHardware Inc,LIBRARY
2023-04-07,1009.08,Academic Books Ltd,SPORTS_CENTER
2023-04-08,1217.86,Academic Books Ltd,CAFETERIA
2023-04-08,6175.66,PrintFast,CAFETERIA
2023-04-08,366.19,PrintFast,CS_DEPT
2023-04-08,1280.43,SportsGear Pro,CS_DEPT
2023-04-08,1859.15,TechHardware Inc,CS_DEPT
2023-04-08,1992.08,Academic Books Ltd,LIBRARY
2023-04-08,1968.91,PrintFast,LIBRARY
2023-04-08,3983.82,PrintFast,SPORTS_CENTER
2023-04-08,2945.17,FreshFoods,SPORTS_CENTER
2023-04-09,2221.48,Academic Books Ltd,CAFETERIA
2023-04-09,6390.41,SportsGear Pro,CAFETERIA
2023-04-09,2003.67,FreshFoods,CAFETERIA
2023-04-09,3675.66,PrintFast,CS_DEPT
2023-04-09,8446.51,TechHardware Inc,CS_DEPT
2023-04-09,2581.12,CleanIt All,LIBRARY
2023-04-09,2349.72,TechHardware Inc,LIBRARY
2023-04-09,6586.54,PrintFast,SPORTS_CENTER
2023-04-09,6018.47,TechHardware Inc,SPORTS_CENTER
2023-04-10,6298.55,Academic Books Ltd,CAFETERIA
2023-04-10,4474.54,CleanIt All,CAFETERIA
2023-04-10,3913.74,PrintFast,CAFETERIA
2023-04-10,1323.57,FreshFoods,CS_DEPT
2023-04-10,6407.41,Academic Books Ltd,LIBRARY
2023-04-10,3237.29,PrintFast,LIBRARY
2023-04-10,3791.12,PrintFast,SPORTS_CENTER
2023-04-10,2520.63,TechHardware Inc,SPORTS_CENTER
2023-04-11,1225.1,Academic Books Ltd,CAFETERIA
2023-04-11,16968.83,CleanIt All,CS_DEPT
2023-04-11,1620.35,SportsGear Pro,CS_DEPT
2023-04-11,601.44,SportsGear Pro,LIBRARY
2023-04-11,4413.64,PrintFast,SPORTS_CENTER
2023-04-12,8824.45,PrintFast,CAFETERIA
2023-04-12,12145.32,TechHardware Inc,CAFETERIA
2023-04-12,3147.62,Academic Books Ltd,CS_DEPT
2023-04-12,16361.63,PrintFast,CS_DEPT
2023-04-12,6451.96,TechHardware Inc,LIBRARY
2023-04-12,3583.46,FreshFoods,LIBRARY
2023-04-12,1167.02,Academic Books Ltd,SPORTS_CENTER
2023-04-12,973.22,PrintFast,SPORTS_CENTER
2023-04-13,3940.79,Academic Books Ltd,CAFETERIA
2023-04-13,1977.87,PrintFast,CS_DEPT
2023-04-13,2784.19,TechHardware Inc,CS_DEPT
2023-04-13,8685.3,Academic Books Ltd,LIBRARY
2023-04-13,1101.07,PrintFast,LIBRARY
2023-04-13,645.96,Academic Books Ltd,SPORTS_CENTER
2023-04-13,750.5,PrintFast,SPORTS_CENTER
2023-04-13,25484.85,TechHardware Inc,SPORTS_CENTER
2023-04-14,1084.62,PrintFast,CAFETERIA
2023-04-14,5516.75,TechHardware Inc,CAFETERIA
2023-04-14,5937.06,Academic Books Ltd,CS_DEPT
2023-04-14,1710.97,TechHardware Inc,CS_DEPT
2023-04-14,990.76,FreshFoods,CS_DEPT
2023-04-14,1250.19,Academic Books Ltd,LIBRARY
2023-04-14,903.74,PrintFast,LIBRARY
2023-04-14,11279.91,Academic Books Ltd,SPORTS_CENTER
2023-04-14,4008.26,PrintFast,SPORTS_CENTER
2023-04-14,573.75,SportsGear Pro,SPORTS_CENTER
2023-04-15,4167.45,Academic Books Ltd,CAFETERIA
2023-04-15,814.45,PrintFast,CS_DEPT
2023-04-15,1603.38,TechHardware Inc,CS_DEPT
2023-04-15,3171.44,PrintFast,LIBRARY
2023-04-15,4087.13,TechHardware Inc,LIBRARY
2023-04-15,898.29,Academic Books Ltd,SPORTS_CENTER
2023-04-15,1715.92,PrintFast,SPORTS_CENTER
2023-04-16,1242.13,PrintFast,CAFETERIA
2023-04-16,586.15,TechHardware Inc,CAFETERIA
2023-04-16,2492.61,Academic Books Ltd,CS_DEPT
2023-04-16,1638.79,PrintFast,CS_DEPT
2023-04-16,1275.35,Academic Books Ltd,LIBRARY
2023-04-16,1188.22,SportsGear Pro,LIBRARY
2023-04-16,784.37,Academic Books Ltd,SPORTS_CENTER
2023-04-16,736.85,PrintFast,SPORTS_CENTER
2023-04-17,4084.22,CleanIt All,CAFETERIA
2023-04-17,1602.55,SportsGear Pro,CAFETERIA
2023-04-17,5972.35,TechHardware Inc,CAFETERIA
2023-04-17,2371.6,Academic Books Ltd,CS_DEPT
2023-04-17,8162.14,CleanIt All,CS_DEPT
2023-04-17,4319.02,TechHardware Inc,LIBRARY
2023-04-17,2458.79,CleanIt All,SPORTS_CENTER
2023-04-17,4767.92,PrintFast,SPORTS_CENTER
2023-04-17,990.95,SportsGear Pro,SPORTS_CENTER
2023-04-18,2278.39,PrintFast,CAFETERIA
2023-04-18,2572.1,CleanIt All,CAFETERIA
2023-04-18,4082.51,SportsGear Pro,CAFETERIA
2023-04-18,8931.99,PrintFast,CS_DEPT
2023-04-18,425.49,Academic Books Ltd,CS_DEPT
2023-04-18,1401.96,SportsGear Pro,CS_DEPT
2023-04-18,1539.13,Academic Books Ltd,LIBRARY
2023-04-18,22514.01,SportsGear Pro,LIBRARY
2023-04-18,448.91,Academic Books Ltd,SPORTS_CENTER
2023-04-18,1587.99,SportsGear Pro,SPORTS_CENTER
2023-04-19,530.2,CleanIt All,CAFETERIA
2023-04-19,5228.04,FreshFoods,CAFETERIA
2023-04-19,857.74,CleanIt All,CS_DEPT
2023-04-19,2057.89,FreshFoods,CS_DEPT
2023-04-19,1142.59,Academic Books Ltd,LIBRARY
2023-04-19,2936.01,CleanIt All,LIBRARY
2023-04-19,1622.65,FreshFoods,LIBRARY
2023-04-19,330.55,SportsGear Pro,SPORTS_CENTER
2023-04-20,204.6,CleanIt All,CAFETERIA
2023-04-20,981.74,Academic Books Ltd,CS_DEPT
2023-04-20,19172.35,PrintFast,LIBRARY
2023-04-20,3311.06,TechHardware Inc,LIBRARY
2023-04-20,788.74,Academic Books Ltd,SPORTS_CENTER
2023-04-20,704.37,CleanIt All,SPORTS_CENTER
2023-04-20,2601.31,SportsGear Pro,SPORTS_CENTER
2023-04-21,2320.57,TechHardware Inc,CAFETERIA
2023-04-21,285.23,FreshFoods,CAFETERIA
2023-04-21,544.96,CleanIt All,CS_DEPT
2023-04-21,949.82,SportsGear Pro,CS_DEPT
2023-04-21,2928.71,Academic Books Ltd,LIBRARY
2023-04-21,246.63,CleanIt All,LIBRARY
2023-04-21,1609.01,PrintFast,SPORTS_CENTER
2023-04-22,171.51,Academic Books Ltd,CAFETERIA
2023-04-22,1183.49,PrintFast,CAFETERIA
2023-04-22,498.24,Academic Books Ltd,CS_DEPT
2023-04-22,1071.09,PrintFast,CS_DEPT
2023-04-22,1466.26,Academic Books Ltd,LIBRARY
2023-04-22,2336.58,CleanIt All,LIBRARY
2023-04-22,2309.05,PrintFast,LIBRARY
2023-04-22,2298.85,Academic Books Ltd,SPORTS_CENTER
2023-04-22,3834.58,PrintFast,SPORTS_CENTER
2023-04-23,7172.15,PrintFast,CAFETERIA
2023-04-23,3406.06,TechHardware Inc,CAFETERIA
2023-04-23,2450.71,FreshFoods,CAFETERIA
2023-04-23,286.47,Academic Books Ltd,CS_DEPT
2023-04-23,2152.26,PrintFast,CS_DEPT
2023-04-23,964.77,Academic Books Ltd,LIBRARY
2023-04-23,1285.67,PrintFast,LIBRARY
2023-04-23,2109.07,PrintFast,SPORTS_CENTER
2023-04-23,1706.33,TechHardware Inc,SPORTS_CENTER
2023-04-23,697.13,FreshFoods,SPORTS_CENTER
2023-04-24,1728.41,CleanIt All,CAFETERIA
2023-04-24,717.15,SportsGear Pro,CAFETERIA
2023-04-24,2871.14,TechHardware Inc,CAFETERIA
2023-04-24,16897.33,CleanIt All,CS_DEPT
2023-04-24,3405.48,PrintFast,CS_DEPT
2023-04-24,8684.58,Academic Books Ltd,LIBRARY
2023-04-24,871.53,PrintFast,LIBRARY
2023-04-24,1796.14,PrintFast,SPORTS_CENTER
2023-04-24,1057.75,TechHardware Inc,SPORTS_CENTER
2023-04-25,699.83,Academic Books Ltd,CAFETERIA
2023-04-25,1935.86,PrintFast,CAFETERIA
2023-04-25,2890.86,Academic Books Ltd,CS_DEPT
2023-04-25,5615.07,PrintFast,CS_DEPT
2023-04-25,3570.05,Academic Books Ltd,LIBRARY
2023-04-25,5961.47,CleanIt All,LIBRARY
2023-04-25,769.02,FreshFoods,SPORTS_CENTER
2023-04-26,1153.89,Academic Books Ltd,CAFETERIA
2023-04-26,830.36,PrintFast,CAFETERIA
2023-04-26,1223.1,PrintFast,CS_DEPT
2023-04-26,8340.58,TechHardware Inc,CS_DEPT
2023-04-26,349.9,Academic Books Ltd,LIBRARY
2023-04-26,222.04,FreshFoods,LIBRARY
2023-04-26,21558.9,Academic Books Ltd,SPORTS_CENTER
2023-04-26,1366.89,PrintFast,SPORTS_CENTER
2023-04-27,1384.96,Academic Books Ltd,CAFETERIA
2023-04-27,4003.53,PrintFast,CAFETERIA
2023-04-27,11758.14,Academic Books Ltd,CS_DEPT
2023-04-27,1579.32,PrintFast,CS_DEPT
2023-04-27,1466.23,FreshFoods,CS_DEPT
2023-04-27,35518.65,Academic Books Ltd,LIBRARY
2023-04-27,3714.78,PrintFast,LIBRARY
2023-04-27,1280.6,Academic Books Ltd,SPORTS_CENTER
2023-04-28,750.48,Academic Books Ltd,CAFETERIA
2023-04-28,452.65,PrintFast,CAFETERIA
2023-04-28,2999.97,PrintFast,CS_DEPT
2023-04-28,1892.21,CleanIt All,CS_DEPT
2023-04-28,527.34,SportsGear Pro,CS_DEPT
2023-04-28,4087.52,Academic Books Ltd,LIBRARY
2023-04-28,5666.28,PrintFast,LIBRARY
2023-04-28,2130.77,PrintFast,SPORTS_CENTER
2023-04-28,2898.96,TechHardware Inc,SPORTS_CENTER
2023-04-29,2262.44,CleanIt All,CAFETERIA
2023-04-29,6647.18,TechHardware Inc,CAFETERIA
2023-04-29,1258.61,Academic Books Ltd,CS_DEPT
2023-04-29,355.26,PrintFast,CS_DEPT
2023-04-29,455.73,SportsGear Pro,LIBRARY
2023-04-29,2292.91,FreshFoods,LIBRARY
2023-04-29,4400.75,Academic Books Ltd,SPORTS_CENTER
2023-04-29,897.85,PrintFast,SPORTS_CENTER
2023-04-30,1881.03,SportsGear Pro,CAFETERIA
2023-04-30,1943.92,PrintFast,CS_DEPT
2023-04-30,2244.21,TechHardware Inc,CS_DEPT
2023-04-30,418.27,FreshFoods,LIBRARY
2023-04-30,2838.87,TechHardware Inc,SPORTS_CENTER
2023-04-30,1812.24,FreshFoods,SPORTS_CENTER
2023-05-01,7093.88,TechHardware Inc,CAFETERIA
2023-05-01,486.73,FreshFoods,CAFETERIA
2023-05-01,5085.84,PrintFast,CS_DEPT
2023-05-01,1767.86,PrintFast,LIBRARY
2023-05-01,2378.81,Academic Books Ltd,SPORTS_CENTER
2023-05-01,385.9,TechHardware Inc,SPORTS_CENTER
2023-05-01,940.63,FreshFoods,SPORTS_CENTER
2023-05-02,423.11,PrintFast,CAFETERIA
2023-05-02,3009.9,TechHardware Inc,CAFETERIA
2023-05-02,397.09,PrintFast,CS_DEPT
2023-05-02,1541.27,TechHardware Inc,CS_DEPT
2023-05-02,1407.98,TechHardware Inc,LIBRARY
2023-05-02,2536.09,Academic Books Ltd,SPORTS_CENTER
2023-05-02,5926.95,PrintFast,SPORTS_CENTER
2023-05-03,6071.14,PrintFast,CAFETERIA
2023-05-03,663.05,TechHardware Inc,CAFETERIA
2023-05-03,5223.15,SportsGear Pro,CS_DEPT
