date,amount,vendor,classes
2023-03-03,960.17,HeavyLift Rentals,SAFETY_OFFICE
2023-03-03,3437.95,FuelExpress,SAFETY_OFFICE
2023-03-03,1805.57,SafeGuards Inc,SITE_A
2023-03-03,662.67,BuildBase Steel,SITE_B
2023-03-03,2798.33,ConcreteMix Co,SITE_B
2023-03-04,894.43,HeavyLift Rentals,LOGISTICS
2023-03-04,2767.14,FuelExpress,LOGISTICS
2023-03-04,21365.98,SafeGuards Inc,LOGISTICS
2023-03-04,942.39,HeavyLift Rentals,SAFETY_OFFICE
2023-03-04,978.77,FuelExpress,SAFETY_OFFICE
2023-03-04,1704.88,HeavyLift Rentals,SITE_A
2023-03-04,5566.72,FuelExpress,SITE_A
2023-03-04,2760.55,SafeGuards Inc,SITE_B
2023-03-04,687.54,ConcreteMix Co,SITE_B
2023-03-05,2951.55,HeavyLift Rentals,LOGISTICS
2023-03-05,4899.62,FuelExpress,LOGISTICS
2023-03-05,11449.13,BuildBase Steel,SAFETY_OFFICE
2023-03-05,54475.55,FuelExpress,SITE_A
2023-03-05,34033.76,SafeGuards Inc,SITE_A
2023-03-05,30907.66,BuildBase Steel,SITE_A
2023-03-05,398.67,FuelExpress,SITE_B
2023-03-06,1686.44,BuildBase Steel,LOGISTICS
2023-03-06,4300.09,ConcreteMix Co,LOGISTICS
2023-03-06,156.61,BuildBase Steel,SAFETY_OFFICE
2023-03-06,12307.05,ConcreteMix Co,SAFETY_OFFICE
2023-03-06,931.93,HeavyLift Rentals,SITE_A
2023-03-06,817.5,FuelExpress,SITE_A
2023-03-06,2360.25,BuildBase Steel,SITE_B
2023-03-06,1234.51,ConcreteMix Co,SITE_B
2023-03-07,1949.77,SafeGuards Inc,LOGISTICS
2023-03-07,1975.15,ConcreteMix Co,LOGISTICS
2023-03-07,22002.1,BuildBase Steel,SAFETY_OFFICE
2023-03-07,2001.91,SafeGuards Inc,SAFETY_OFFICE
2023-03-07,1140.4,ConcreteMix Co,SAFETY_OFFICE
2023-03-07,20270.52,BuildBase Steel,SITE_A
2023-03-07,160979.9,ToolTime,SITE_A
2023-03-07,442.48,HeavyLift Rentals,SITE_B
2023-03-07,4564.02,FuelExpress,SITE_B
2023-03-08,3502.06,HeavyLift Rentals,LOGISTICS
2023-03-08,5001.26,FuelExpress,LOGISTICS
2023-03-08,547.39,SafeGuards Inc,SAFETY_OFFICE
2023-03-08,3361.17,ToolTime,SAFETY_OFFICE
2023-03-08,577.55,HeavyLift Rentals,SITE_A
2023-03-08,2260.31,FuelExpress,SITE_A
2023-03-08,544.98,BuildBase Steel,SITE_B
2023-03-08,760.17,ConcreteMix Co,SITE_B
2023-03-09,1921.78,HeavyLift Rentals,LOGISTICS
2023-03-09,593.54,FuelExpress,LOGISTICS
2023-03-09,1926.44,HeavyLift Rentals,SAFETY_OFFICE
2023-03-09,1142.95,ConcreteMix Co,SAFETY_OFFICE
2023-03-09,2882.48,ToolTime,SAFETY_OFFICE
2023-03-09,7755.5,HeavyLift Rentals,SITE_A
2023-03-09,1910.37,FuelExpress,SITE_A
2023-03-09,2876.99,HeavyLift Rentals,SITE_B
2023-03-09,1568.78,FuelExpress,SITE_B
2023-03-10,1188.25,HeavyLift Rentals,LOGISTICS
2023-03-10,624.33,HeavyLift Rentals,SAFETY_OFFICE
2023-03-10,880.02,FuelExpress,SAFETY_OFFICE
2023-03-10,2661.0,FuelExpress,SITE_A
2023-03-10,1984.96,SafeGuards Inc,SITE_A
2023-03-10,1041.84,BuildBase Steel,SITE_A
2023-03-10,819.99,HeavyLift Rentals,SITE_B
2023-03-10,2251.41,SafeGuards Inc,SITE_B
2023-03-10,4333.25,ToolTime,SITE_B
2023-03-11,1283.74,HeavyLift Rentals,LOGISTICS
2023-03-11,1674.78,FuelExpress,LOGISTICS
2023-03-11,1002.12,HeavyLift Rentals,SAFETY_OFFICE
2023-03-11,699.51,FuelExpress,SAFETY_OFFICE
2023-03-11,4975.61,ConcreteMix Co,SITE_A
2023-03-11,1492.7,HeavyLift Rentals,SITE_B
2023-03-12,3363.44,HeavyLift Rentals,LOGISTICS
2023-03-12,173.24,BuildBase Steel,LOGISTICS
2023-03-12,621.45,ConcreteMix Co,LOGISTICS
2023-03-12,761.51,BuildBase Steel,SAFETY_OFFICE
2023-03-12,1139.47,ConcreteMix Co,SAFETY_OFFICE
2023-03-12,260.37,BuildBase Steel,SITE_A
2023-03-12,3809.39,ConcreteMix Co,SITE_A
2023-03-12,1195.38,BuildBase Steel,SITE_B
2023-03-13,2001.05,FuelExpress,LOGISTICS
2023-03-13,259.12,BuildBase Steel,LOGISTICS
2023-03-13,625.79,ToolTime,LOGISTICS
2023-03-13,695.63,HeavyLift Rentals,SAFETY_OFFICE
2023-03-13,8289.45,HeavyLift Rentals,SITE_A
2023-03-13,1437.14,ToolTime,SITE_A
2023-03-13,353.57,ConcreteMix Co,SITE_A
2023-03-13,837.15,SafeGuards Inc,SITE_B
2023-03-13,4721.65,ToolTime,SITE_B
2023-03-14,3686.6,HeavyLift Rentals,LOGISTICS
2023-03-14,763.63,ConcreteMix Co,LOGISTICS
2023-03-14,1062.68,ToolTime,LOGISTICS
2023-03-14,1079.99,BuildBase Steel,SAFETY_OFFICE
2023-03-14,926.66,FuelExpress,SAFETY_OFFICE
2023-03-14,943.04,ToolTime,SAFETY_OFFICE
2023-03-14,4096.72,HeavyLift Rentals,SITE_A
2023-03-14,7279.52,FuelExpress,SITE_A
2023-03-14,3949.23,SafeGuards Inc,SITE_B
2023-03-15,3108.05,HeavyLift Rentals,LOGISTICS
2023-03-15,1673.29,FuelExpress,LOGISTICS
2023-03-15,5291.52,HeavyLift Rentals,SAFETY_OFFICE
2023-03-15,656.46,FuelExpress,SAFETY_OFFICE
2023-03-15,533.52,ToolTime,SAFETY_OFFICE
2023-03-15,2550.16,HeavyLift Rentals,SITE_A
2023-03-15,2735.94,FuelExpress,SITE_A
2023-03-15,3222.9,BuildBase Steel,SITE_B
2023-03-15,751.96,ConcreteMix Co,SITE_B
2023-03-16,3633.27,BuildBase Steel,LOGISTICS
2023-03-16,1647.5,HeavyLift Rentals,SAFETY_OFFICE
2023-03-16,2454.68,FuelExpress,SAFETY_OFFICE
2023-03-16,1149.57,BuildBase Steel,SITE_A
2023-03-16,1011.04,ConcreteMix Co,SITE_A
2023-03-16,2877.48,BuildBase Steel,SITE_B
2023-03-17,514.3,FuelExpress,LOGISTICS
2023-03-17,4742.7,SafeGuards Inc,LOGISTICS
2023-03-17,1812.23,HeavyLift Rentals,SAFETY_OFFICE
2023-03-17,4347.77,FuelExpress,SAFETY_OFFICE
2023-03-17,1106.55,BuildBase Steel,SITE_A
2023-03-17,783.86,ConcreteMix Co,SITE_A
2023-03-17,4210.6,HeavyLift Rentals,SITE_B
2023-03-17,3815.73,FuelExpress,SITE_B
2023-03-18,727.3,HeavyLift Rentals,LOGISTICS
2023-03-18,921.27,FuelExpress,LOGISTICS
2023-03-18,1479.76,BuildBase Steel,SAFETY_OFFICE
2023-03-18,990.0,ConcreteMix Co,SAFETY_OFFICE
2023-03-18,3224.17,BuildBase Steel,SITE_A
2023-03-18,7599.91,ConcreteMix Co,SITE_A
2023-03-18,841.56,SafeGuards Inc,SITE_B
2023-03-18,854.51,ToolTime,SITE_B
2023-03-19,492.26,BuildBase Steel,LOGISTICS
2023-03-19,4518.32,ConcreteMix Co,LOGISTICS
2023-03-19,805.84,BuildBase Steel,SAFETY_OFFICE
2023-03-19,1758.69,ConcreteMix Co,SAFETY_OFFICE
2023-03-19,1663.14,HeavyLift Rentals,SITE_A
2023-03-19,1231.53,SafeGuards Inc,SITE_A
2023-03-19,2744.39,BuildBase Steel,SITE_A
2023-03-19,1947.18,FuelExpress,SITE_B
2023-03-19,6034.78,BuildBase Steel,SITE_B
2023-03-19,707.83,ConcreteMix Co,SITE_B
2023-03-20,4172.89,HeavyLift Rentals,LOGISTICS
2023-03-20,2109.8,FuelExpress,LOGISTICS
2023-03-20,2086.14,HeavyLift Rentals,SAFETY_OFFICE
2023-03-20,585.94,FuelExpress,SAFETY_OFFICE
2023-03-20,4050.92,SafeGuards Inc,SITE_A
2023-03-20,6458.27,BuildBase Steel,SITE_A
2023-03-20,5186.64,FuelExpress,SITE_B
2023-03-20,5429.47,ToolTime,SITE_B
2023-03-21,2205.73,ToolTime,LOGISTICS
2023-03-21,530.7,HeavyLift Rentals,SAFETY_OFFICE
2023-03-21,3526.69,FuelExpress,SAFETY_OFFICE
2023-03-21,2664.01,ConcreteMix Co,SAFETY_OFFICE
2023-03-21,439.72,FuelExpress,SITE_A
2023-03-21,2840.09,HeavyLift Rentals,SITE_B
2023-03-22,402.12,BuildBase Steel,LOGISTICS
2023-03-22,3275.66,ConcreteMix Co,LOGISTICS
2023-03-22,3032.89,HeavyLift Rentals,SAFETY_OFFICE
2023-03-22,2739.09,BuildBase Steel,SAFETY_OFFICE
2023-03-22,3727.59,BuildBase Steel,SITE_A
2023-03-22,387.47,ConcreteMix Co,SITE_A
2023-03-22,4113.24,ToolTime,SITE_A
2023-03-22,453.39,BuildBase Steel,SITE_B
2023-03-22,870.13,ConcreteMix Co,SITE_B
2023-03-23,1953.64,BuildBase Steel,LOGISTICS
2023-03-23,1742.72,BuildBase Steel,SAFETY_OFFICE
2023-03-23,1053.64,ConcreteMix Co,SAFETY_OFFICE
2023-03-23,10325.59,BuildBase Steel,SITE_A
2023-03-23,1417.54,ConcreteMix Co,SITE_A
2023-03-23,580.85,ConcreteMix Co,SITE_B
2023-03-24,10112.64,BuildBase Steel,LOGISTICS
2023-03-24,1927.86,ConcreteMix Co,LOGISTICS
2023-03-24,2499.9,HeavyLift Rentals,SAFETY_OFFICE
2023-03-24,1326.66,SafeGuards Inc,SAFETY_OFFICE
2023-03-24,6276.72,FuelExpress,SAFETY_OFFICE
2023-03-24,632.63,BuildBase Steel,SITE_A
2023-03-24,2573.18,ConcreteMix Co,SITE_A
2023-03-24,1035.73,ConcreteMix Co,SITE_B
2023-03-24,4423.87,ToolTime,SITE_B
2023-03-25,476.37,HeavyLift Rentals,LOGISTICS
2023-03-25,2426.44,FuelExpress,LOGISTICS
2023-03-25,2508.7,HeavyLift Rentals,SAFETY_OFFICE
2023-03-25,429.19,SafeGuards Inc,SAFETY_OFFICE
2023-03-25,1491.47,ToolTime,SAFETY_OFFICE
2023-03-25,6840.63,ToolTime,SITE_A
2023-03-25,10152.12,ConcreteMix Co,SITE_A
2023-03-25,2534.67,BuildBase Steel,SITE_B
2023-03-25,1988.75,ConcreteMix Co,SITE_B
2023-03-26,497.12,HeavyLift Rentals,LOGISTICS
2023-03-26,3492.7,SafeGuards Inc,LOGISTICS
2023-03-26,1423.82,FuelExpress,LOGISTICS
2023-03-26,1833.5,HeavyLift Rentals,SAFETY_OFFICE
2023-03-26,6526.49,FuelExpress,SAFETY_OFFICE
2023-03-26,7260.19,ConcreteMix Co,SITE_A
2023-03-26,1229.99,ToolTime,SITE_A
2023-03-26,423.4,FuelExpress,SITE_B
2023-03-26,1569.74,ConcreteMix Co,SITE_B
2023-03-27,1816.86,HeavyLift Rentals,LOGISTICS
2023-03-27,2479.32,FuelExpress,LOGISTICS
2023-03-27,2348.1,BuildBase Steel,SAFETY_OFFICE
2023-03-27,996.55,SafeGuards Inc,SAFETY_OFFICE
2023-03-27,3848.97,FuelExpress,SITE_A
2023-03-27,7670.55,ToolTime,SITE_A
2023-03-27,2845.73,ToolTime,SITE_B
2023-03-27,1372.39,ConcreteMix Co,SITE_B
2023-03-28,437.67,SafeGuards Inc,LOGISTICS
2023-03-28,10787.44,BuildBase Steel,SAFETY_OFFICE
2023-03-28,951.03,ConcreteMix Co,SAFETY_OFFICE
2023-03-28,1023.34,ToolTime,SAFETY_OFFICE
2023-03-28,1427.41,SafeGuards Inc,SITE_A
2023-03-28,12206.38,ToolTime,SITE_A
2023-03-28,1009.85,ConcreteMix Co,SITE_A
2023-03-28,3437.33,BuildBase Steel,SITE_B
2023-03-28,1756.75,ConcreteMix Co,SITE_B
2023-03-29,376.57,SafeGuards Inc,LOGISTICS
2023-03-29,6382.58,ToolTime,LOGISTICS
2023-03-29,3739.93,BuildBase Steel,LOGISTICS
2023-03-29,1028.0,SafeGuards Inc,SAFETY_OFFICE
2023-03-29,1072.52,BuildBase Steel,SITE_A
2023-03-29,832.24,ConcreteMix Co,SITE_A
2023-03-29,2604.63,HeavyLift Rentals,SITE_B
2023-03-29,3288.74,FuelExpress,SITE_B
2023-03-30,4218.26,ConcreteMix Co,LOGISTICS
2023-03-30,2539.46,HeavyLift Rentals,SAFETY_OFFICE
2023-03-30,1969.94,FuelExpress,SAFETY_OFFICE
2023-03-30,2804.3,HeavyLift Rentals,SITE_A
2023-03-30,1880.96,FuelExpress,SITE_A
2023-03-30,1072.3,ConcreteMix Co,SITE_B
2023-03-31,671.3,HeavyLift Rentals,LOGISTICS
2023-03-31,484.68,FuelExpress,LOGISTICS
2023-03-31,2202.98,BuildBase Steel,SAFETY_OFFICE
2023-03-31,780.6,HeavyLift Rentals,SITE_A
2023-03-31,1805.71,FuelExpress,SITE_A
2023-03-31,205.82,HeavyLift Rentals,SITE_B
2023-03-31,3712.16,BuildBase Steel,SITE_B
2023-03-31,293.97,ToolTime,SITE_B
2023-04-01,529.03,HeavyLift Rentals,LOGISTICS
2023-04-01,7999.8,ConcreteMix Co,SAFETY_OFFICE
2023-04-01,890.25,HeavyLift Rentals,SITE_A
2023-04-01,2106.75,FuelExpress,SITE_A
2023-04-01,1057.31,SafeGuards Inc,SITE_A
2023-04-01,3443.25,BuildBase Steel,SITE_B
2023-04-01,557.28,ConcreteMix Co,SITE_B
2023-04-02,2475.5,HeavyLift Rentals,LOGISTICS
2023-04-02,1276.14,FuelExpress,LOGISTICS
2023-04-02,5638.24,HeavyLift Rentals,SAFETY_OFFICE
2023-04-02,2063.31,BuildBase Steel,SAFETY_OFFICE
2023-04-02,27509.68,BuildBase Steel,SITE_A
2023-04-02,28524.13,ConcreteMix Co,SITE_A
2023-04-02,305.56,BuildBase Steel,SITE_B
2023-04-02,1631.9,SafeGuards Inc,SITE_B
2023-04-02,714.82,ToolTime,SITE_B
2023-04-03,2587.85,BuildBase Steel,LOGISTICS
2023-04-03,803.48,SafeGuards Inc,LOGISTICS
2023-04-03,4270.0,BuildBase Steel,SAFETY_OFFICE
2023-04-03,1853.93,ConcreteMix Co,SAFETY_OFFICE
2023-04-03,5230.4,BuildBase Steel,SITE_A
2023-04-03,525.63,ConcreteMix Co,SITE_A
2023-04-03,1432.08,BuildBase Steel,SITE_B
2023-04-03,697.94,ConcreteMix Co,SITE_B
2023-04-04,2457.74,HeavyLift Rentals,LOGISTICS
2023-04-04,1659.7,FuelExpress,LOGISTICS
2023-04-04,3382.34,BuildBase Steel,SAFETY_OFFICE
2023-04-04,3121.44,ToolTime,SAFETY_OFFICE
2023-04-04,564.38,BuildBase Steel,SITE_A
2023-04-04,2724.86,ConcreteMix Co,SITE_A
2023-04-04,2090.63,HeavyLift Rentals,SITE_B
2023-04-04,4921.69,SafeGuards Inc,SITE_B
2023-04-04,507.46,ConcreteMix Co,SITE_B
2023-04-05,4218.65,SafeGuards Inc,LOGISTICS
2023-04-05,5827.9,ToolTime,LOGISTICS
2023-04-05,7528.7,HeavyLift Rentals,SAFETY_OFFICE
2023-04-05,1411.99,FuelExpress,SAFETY_OFFICE
2023-04-05,1380.65,ToolTime,SAFETY_OFFICE
2023-04-05,1839.59,FuelExpress,SITE_A
2023-04-05,4496.98,ConcreteMix Co,SITE_B
2023-04-06,3149.74,HeavyLift Rentals,LOGISTICS
2023-04-06,481.66,ToolTime,LOGISTICS
2023-04-06,66157.1,HeavyLift Rentals,SAFETY_OFFICE
2023-04-06,1810.35,BuildBase Steel,SAFETY_OFFICE
2023-04-06,2766.14,ToolTime,SAFETY_OFFICE
2023-04-06,5190.62,BuildBase Steel,SITE_A
2023-04-06,2963.52,HeavyLift Rentals,SITE_B
2023-04-06,3726.36,SafeGuards Inc,SITE_B
2023-04-07,844.46,ConcreteMix Co,LOGISTICS
2023-04-07,655.78,HeavyLift Rentals,SAFETY_OFFICE
2023-04-07,3642.62,SafeGuards Inc,SAFETY_OFFICE
2023-04-07,1728.1,FuelExpress,SAFETY_OFFICE
2023-04-07,1523.01,BuildBase Steel,SITE_A
2023-04-07,797.88,ConcreteMix Co,SITE_A
2023-04-07,829.64,FuelExpress,SITE_B
2023-04-08,6069.88,BuildBase Steel,LOGISTICS
2023-04-08,2653.39,ToolTime,LOGISTICS
2023-04-08,1275.76,FuelExpress,SAFETY_OFFICE
2023-04-08,6352.11,ConcreteMix Co,SAFETY_OFFICE
2023-04-08,1557.27,BuildBase Steel,SITE_A
2023-04-08,3160.92,ToolTime,SITE_A
2023-04-08,1076.93,HeavyLift Rentals,SITE_B
2023-04-08,598.65,SafeGuards Inc,SITE_B
2023-04-08,1049.05,ToolTime,SITE_B
2023-04-09,1528.29,ConcreteMix Co,LOGISTICS
2023-04-09,2078.01,SafeGuards Inc,SAFETY_OFFICE
2023-04-09,2536.81,ToolTime,SAFETY_OFFICE
2023-04-09,2577.25,ConcreteMix Co,SAFETY_OFFICE
2023-04-09,415.69,BuildBase Steel,SITE_A
2023-04-09,928.78,ConcreteMix Co,SITE_A
2023-04-09,704.34,HeavyLift Rentals,SITE_B
2023-04-09,5545.25,BuildBase Steel,SITE_B
2023-04-09,461.41,ConcreteMix Co,SITE_B
2023-04-10,438.52,SafeGuards Inc,LOGISTICS
2023-04-10,1173.71,SafeGuards Inc,SAFETY_OFFICE
2023-04-10,1134.56,ToolTime,SAFETY_OFFICE
2023-04-10,293.19,BuildBase Steel,SITE_A
2023-04-10,500.2,ConcreteMix Co,SITE_A
2023-04-10,2166.15,FuelExpress,SITE_B
2023-04-10,3634.38,ConcreteMix Co,SITE_B
2023-04-11,1585.08,BuildBase Steel,LOGISTICS
2023-04-11,1350.47,ConcreteMix Co,LOGISTICS
2023-04-11,1728.83,SafeGuards Inc,SAFETY_OFFICE
2023-04-11,2639.62,BuildBase Steel,SITE_A
2023-04-11,2869.69,HeavyLift Rentals,SITE_B
2023-04-11,13104.18,ConcreteMix Co,SITE_B
2023-04-12,2907.74,ConcreteMix Co,LOGISTICS
2023-04-12,1459.85,HeavyLift Rentals,SAFETY_OFFICE
2023-04-12,2856.34,FuelExpress,SAFETY_OFFICE
2023-04-12,996.79,FuelExpress,SITE_A
2023-04-12,6704.25,SafeGuards Inc,SITE_A
2023-04-12,2301.92,BuildBase Steel,SITE_B
2023-04-12,1200.62,ToolTime,SITE_B
2023-04-13,994.41,HeavyLift Rentals,LOGISTICS
2023-04-13,929.24,SafeGuards Inc,LOGISTICS
2023-04-13,1555.47,ToolTime,LOGISTICS
2023-04-13,3215.56,ToolTime,SAFETY_OFFICE
2023-04-13,571.09,FuelExpress,SITE_A
2023-04-13,4486.52,SafeGuards Inc,SITE_A
2023-04-13,6794.88,BuildBase Steel,SITE_A
2023-04-13,3201.36,HeavyLift Rentals,SITE_B
2023-04-13,512.08,BuildBase Steel,SITE_B
2023-04-13,10224.13,ConcreteMix Co,SITE_B
2023-04-14,277.51,BuildBase Steel,LOGISTICS
2023-04-14,2672.17,ConcreteMix Co,LOGISTICS
2023-04-14,1763.14,FuelExpress,SAFETY_OFFICE
2023-04-14,2153.19,ConcreteMix Co,SAFETY_OFFICE
2023-04-14,6657.19,HeavyLift Rentals,SITE_A
2023-04-14,301.9,FuelExpress,SITE_A
2023-04-14,7428.45,SafeGuards Inc,SITE_B
2023-04-15,2541.4,HeavyLift Rentals,LOGISTICS
2023-04-15,885.46,ToolTime,LOGISTICS
2023-04-15,538.56,BuildBase Steel,SAFETY_OFFICE
2023-04-15,3284.94,ConcreteMix Co,SAFETY_OFFICE
2023-04-15,1787.64,BuildBase Steel,SITE_A
2023-04-15,1840.0,HeavyLift Rentals,SITE_B
2023-04-16,2621.53,FuelExpress,LOGISTICS
2023-04-16,4836.28,ToolTime,LOGISTICS
2023-04-16,706.18,ConcreteMix Co,LOGISTICS
2023-04-16,4104.34,BuildBase Steel,SAFETY_OFFICE
2023-04-16,3024.94,FuelExpress,SAFETY_OFFICE
2023-04-16,392.54,ConcreteMix Co,SAFETY_OFFICE
2023-04-16,426.17,HeavyLift Rentals,SITE_A
2023-04-16,702.79,FuelExpress,SITE_A
2023-04-16,1522.86,BuildBase Steel,SITE_B
2023-04-17,551.45,HeavyLift Rentals,LOGISTICS
2023-04-17,7104.11,FuelExpress,LOGISTICS
2023-04-17,290.52,HeavyLift Rentals,SAFETY_OFFICE
2023-04-17,2180.05,FuelExpress,SAFETY_OFFICE
2023-04-17,4097.64,BuildBase Steel,SITE_A
2023-04-17,6854.07,ConcreteMix Co,SITE_A
2023-04-17,6112.07,BuildBase Steel,SITE_B
2023-04-17,14430.67,ConcreteMix Co,SITE_B
2023-04-18,2069.71,BuildBase Steel,LOGISTICS
2023-04-18,1841.57,HeavyLift Rentals,SAFETY_OFFICE
2023-04-18,3268.56,HeavyLift Rentals,SITE_A
2023-04-18,2214.05,FuelExpress,SITE_A
2023-04-18,1156.05,BuildBase Steel,SITE_B
2023-04-18,1290.13,ConcreteMix Co,SITE_B
2023-04-19,1752.79,SafeGuards Inc,LOGISTICS
2023-04-19,5866.49,ToolTime,LOGISTICS
2023-04-19,5596.58,HeavyLift Rentals,SAFETY_OFFICE
2023-04-19,1742.9,FuelExpress,SAFETY_OFFICE
2023-04-19,1912.68,BuildBase Steel,SITE_A
2023-04-19,503.16,ConcreteMix Co,SITE_A
2023-04-19,3282.33,FuelExpress,SITE_B
2023-04-19,863.37,BuildBase Steel,SITE_B
2023-04-20,2445.45,HeavyLift Rentals,LOGISTICS
2023-04-20,378.5,ConcreteMix Co,LOGISTICS
2023-04-20,1028.61,HeavyLift Rentals,SAFETY_OFFICE
2023-04-20,4540.08,ToolTime,SAFETY_OFFICE
2023-04-20,567.12,ConcreteMix Co,SAFETY_OFFICE
2023-04-20,2171.74,SafeGuards Inc,SITE_A
2023-04-20,625.61,ConcreteMix Co,SITE_A
2023-04-20,3386.29,HeavyLift Rentals,SITE_B
2023-04-20,1975.14,SafeGuards Inc,SITE_B
2023-04-21,1223.63,BuildBase Steel,LOGISTICS
2023-04-21,1181.82,ConcreteMix Co,LOGISTICS
2023-04-21,718.31,BuildBase Steel,SAFETY_OFFICE
2023-04-21,1691.73,ConcreteMix Co,SAFETY_OFFICE
2023-04-21,1681.65,BuildBase Steel,SITE_A
2023-04-21,1766.57,HeavyLift Rentals,SITE_B
2023-04-21,1312.43,ToolTime,SITE_B
2023-04-21,2789.08,ConcreteMix Co,SITE_B
2023-04-22,1317.55,HeavyLift Rentals,LOGISTICS
2023-04-22,1317.9,FuelExpress,LOGISTICS
2023-04-22,698.2,BuildBase Steel,SAFETY_OFFICE
2023-04-22,11919.78,ConcreteMix Co,SAFETY_OFFICE
2023-04-22,965.62,HeavyLift Rentals,SITE_A
2023-04-22,715.85,FuelExpress,SITE_A
2023-04-22,1001.12,BuildBase Steel,SITE_B
2023-04-23,2056.75,SafeGuards Inc,LOGISTICS
2023-04-23,1176.0,BuildBase Steel,LOGISTICS
2023-04-23,6497.18,FuelExpress,SAFETY_OFFICE
2023-04-23,867.38,SafeGuards Inc,SAFETY_OFFICE
2023-04-23,2230.69,ToolTime,SAFETY_OFFICE
2023-04-23,376.4,HeavyLift Rentals,SITE_A
2023-04-23,14104.67,FuelExpress,SITE_A
2023-04-23,2399.99,HeavyLift Rentals,SITE_B
2023-04-23,2265.42,BuildBase Steel,SITE_B
2023-04-24,215.26,BuildBase Steel,LOGISTICS
2023-04-24,209.39,ConcreteMix Co,LOGISTICS
2023-04-24,1644.83,BuildBase Steel,SAFETY_OFFICE
2023-04-24,656.33,ConcreteMix Co,SAFETY_OFFICE
2023-04-24,1874.32,BuildBase Steel,SITE_A
2023-04-24,3507.73,SafeGuards Inc,SITE_A
2023-04-24,1181.88,ToolTime,SITE_A
2023-04-24,2105.73,HeavyLift Rentals,SITE_B
2023-04-24,646.69,FuelExpress,SITE_B
2023-04-25,4949.92,BuildBase Steel,LOGISTICS
2023-04-25,3762.53,ConcreteMix Co,LOGISTICS
2023-04-25,1547.83,HeavyLift Rentals,SAFETY_OFFICE
2023-04-25,1324.25,FuelExpress,SAFETY_OFFICE
2023-04-25,2364.33,HeavyLift Rentals,SITE_A
2023-04-25,413.69,FuelExpress,SITE_A
2023-04-25,4019.57,SafeGuards Inc,SITE_B
2023-04-26,992.54,BuildBase Steel,LOGISTICS
2023-04-26,2413.12,ConcreteMix Co,LOGISTICS
2023-04-26,5074.56,BuildBase Steel,SAFETY_OFFICE
2023-04-26,750.85,ConcreteMix Co,SAFETY_OFFICE
2023-04-26,1266.34,SafeGuards Inc,SITE_A
2023-04-26,1185.59,BuildBase Steel,SITE_B
2023-04-26,2975.08,SafeGuards Inc,SITE_B
2023-04-27,2353.11,FuelExpress,LOGISTICS
2023-04-27,9245.04,BuildBase Steel,LOGISTICS
2023-04-27,2235.28,BuildBase Steel,SAFETY_OFFICE
2023-04-27,1985.17,ToolTime,SAFETY_OFFICE
2023-04-27,2594.43,ConcreteMix Co,SAFETY_OFFICE
2023-04-27,1324.5,BuildBase Steel,SITE_A
2023-04-27,838.63,ToolTime,SITE_A
2023-04-27,1932.59,SafeGuards Inc,SITE_B
2023-04-27,2728.98,ToolTime,SITE_B
2023-04-28,2042.27,HeavyLift Rentals,LOGISTICS
2023-04-28,4157.82,FuelExpress,LOGISTICS
2023-04-28,3277.0,ConcreteMix Co,LOGISTICS
2023-04-28,13071.63,BuildBase Steel,SAFETY_OFFICE
2023-04-28,1473.59,ConcreteMix Co,SAFETY_OFFICE
2023-04-28,2889.21,BuildBase Steel,SITE_A
2023-04-28,1584.59,ConcreteMix Co,SITE_A
2023-04-28,1359.77,HeavyLift Rentals,SITE_B
2023-04-28,189.91,FuelExpress,SITE_B
2023-04-29,1137.58,HeavyLift Rentals,LOGISTICS
2023-04-29,2365.97,BuildBase Steel,LOGISTICS
2023-04-29,1364.54,ConcreteMix Co,SAFETY_OFFICE
2023-04-29,797.86,BuildBase Steel,SITE_A
2023-04-29,2878.25,ConcreteMix Co,SITE_A
2023-04-29,986.16,HeavyLift Rentals,SITE_B
2023-04-29,1186.64,FuelExpress,SITE_B
2023-04-29,2740.0,SafeGuards Inc,SITE_B
2023-04-30,2931.47,HeavyLift Rentals,LOGISTICS
2023-04-30,4095.12,FuelExpress,LOGISTICS
2023-04-30,577.11,SafeGuards Inc,SAFETY_OFFICE
2023-04-30,4532.89,ToolTime,SAFETY_OFFICE
2023-04-30,684.22,BuildBase Steel,SITE_A
2023-04-30,5707.78,ConcreteMix Co,SITE_A
2023-04-30,1115.62,BuildBase Steel,SITE_B
2023-04-30,876.59,ConcreteMix Co,SITE_B
2023-05-01,977.54,SafeGuards Inc,LOGISTICS
2023-05-01,2621.41,FuelExpress,SAFETY_OFFICE
2023-05-01,689.64,SafeGuards Inc,SAFETY_OFFICE
2023-05-01,2415.79,ConcreteMix Co,SAFETY_OFFICE
2023-05-01,4277.03,HeavyLift Rentals,SITE_A
2023-05-01,1608.23,SafeGuards Inc,SITE_A
2023-05-01,4418.99,ToolTime,SITE_A
2023-05-01,4907.35,FuelExpress,SITE_B
2023-05-01,1616.4,SafeGuards Inc,SITE_B
2023-05-02,7817.73,BuildBase Steel,LOGISTICS
2023-05-02,409.96,ConcreteMix Co,LOGISTICS
2023-05-02,1393.83,FuelExpress,SAFETY_OFFICE
2023-05-02,1586.93,ConcreteMix Co,SAFETY_OFFICE
2023-05-02,126.77,ToolTime,SAFETY_OFFICE
2023-05-02,10208.8,HeavyLift Rentals,SITE_A
