date,amount,vendor,classes
2023-03-03,3980.22,Amma Vegitables,GUEST HOUSE
2023-03-03,3324.02,Milan Agencies,MESS 1
2023-03-03,9818.51,Daily Fresh Milk,MESS 2
2023-03-03,854.59,Baker Choice,MESS 2
2023-03-04,2556.57,Priya Vegitables Chalai,CANTEEN
2023-03-04,4074.21,Amma Vegitables,CANTEEN
2023-03-04,827.04,Spice World,GUEST HOUSE
2023-03-04,783.04,Wholesale Flour,GUEST HOUSE
2023-03-04,2420.43,Farm Fresh Poultry,MESS 1
2023-03-04,10875.75,Clean & Clear Services,MESS 1
2023-03-04,1170.08,C H M Traders Nandini,MESS 2
2023-03-04,10899.0,Milan Agencies,MESS 2
2023-03-05,1461.53,C H M Traders Nandini,CANTEEN
2023-03-05,799.83,Daily Fresh Milk,CANTEEN
2023-03-05,1003.93,Priya Vegitables Chalai,CANTEEN
2023-03-05,2045.47,Priya Vegitables Chalai,GUEST HOUSE
2023-03-05,8742.58,Amma Vegitables,GUEST HOUSE
2023-03-05,46777.27,Daily Fresh Milk,MESS 1
2023-03-05,5491.28,Priya Vegitables Chalai,MESS 1
2023-03-05,4014.56,Wholesale Flour,MESS 1
2023-03-05,4087.37,C H M Traders Nandini,MESS 2
2023-03-05,2337.04,Milan Agencies,MESS 2
2023-03-06,1410.84,Daily Fresh Milk,CANTEEN
2023-03-06,5593.75,Priya Vegitables Chalai,CANTEEN
2023-03-06,34826.51,City Meat Center,GUEST HOUSE
2023-03-06,3044.0,Daily Fresh Milk,GUEST HOUSE
2023-03-06,1393.49,Green Leaf Salads,GUEST HOUSE
2023-03-06,3718.38,Wholesale Flour,MESS 1
2023-03-06,2084.28,Baker Choice,MESS 1
2023-03-06,20339.15,Milan Agencies,MESS 1
2023-03-06,16065.18,Daily Fresh Milk,MESS 2
2023-03-06,987.46,Baker Choice,MESS 2
2023-03-07,2126.41,Spice World,CANTEEN
2023-03-07,1684.39,Wholesale Flour,CANTEEN
2023-03-07,1342.3,Spice World,GUEST HOUSE
2023-03-07,2435.43,Wholesale Flour,GUEST HOUSE
2023-03-07,17611.75,Daily Fresh Milk,MESS 1
2023-03-07,1221.57,Baker Choice,MESS 1
2023-03-07,1436.61,C H M Traders Nandini,MESS 2
2023-03-07,2456.51,Milan Agencies,MESS 2
2023-03-08,2940.65,C H M Traders Nandini,CANTEEN
2023-03-08,4697.57,Milan Agencies,CANTEEN
2023-03-08,20911.28,Milan Agencies,GUEST HOUSE
2023-03-08,1279.73,Amma Vegitables,GUEST HOUSE
2023-03-08,3197.28,Wholesale Flour,MESS 1
2023-03-08,1417.53,Blue Water Supplies,MESS 1
2023-03-08,5739.07,Farm Fresh Poultry,MESS 1
2023-03-08,1414.05,Spice World,MESS 2
2023-03-08,835.85,Wholesale Flour,MESS 2
2023-03-09,4393.9,C H M Traders Nandini,CANTEEN
2023-03-09,8443.12,Milan Agencies,CANTEEN
2023-03-09,3987.41,Priya Vegitables Chalai,GUEST HOUSE
2023-03-09,497.91,Amma Vegitables,GUEST HOUSE
2023-03-09,4198.22,General Provision Store,MESS 1
2023-03-09,2411.64,C H M Traders Nandini,MESS 2
2023-03-09,10994.22,Milan Agencies,MESS 2
2023-03-10,10500.86,Priya Vegitables Chalai,CANTEEN
2023-03-10,1416.69,Amma Vegitables,CANTEEN
2023-03-10,3070.42,Farm Fresh Poultry,GUEST HOUSE
2023-03-10,1421.76,Priya Vegitables Chalai,MESS 1
2023-03-10,2276.08,Farm Fresh Poultry,MESS 1
2023-03-10,4165.66,Spice World,MESS 2
2023-03-11,2892.17,Spice World,CANTEEN
2023-03-11,13700.35,Green Leaf Salads,CANTEEN
2023-03-11,4988.49,General Provision Store,CANTEEN
2023-03-11,811.58,Baker Choice,GUEST HOUSE
2023-03-11,3122.0,City Meat Center,GUEST HOUSE
2023-03-11,23359.43,Priya Vegitables Chalai,MESS 1
2023-03-11,7095.09,Amma Vegitables,MESS 1
2023-03-11,1477.31,Priya Vegitables Chalai,MESS 2
2023-03-11,2469.35,Amma Vegitables,MESS 2
2023-03-12,3604.23,Spice World,CANTEEN
2023-03-12,21469.33,Wholesale Flour,CANTEEN
2023-03-12,5369.46,Spice World,GUEST HOUSE
2023-03-12,5314.18,Wholesale Flour,GUEST HOUSE
2023-03-12,2673.91,Daily Fresh Milk,MESS 1
2023-03-12,3894.08,Baker Choice,MESS 1
2023-03-12,13961.44,C H M Traders Nandini,MESS 2
2023-03-12,2805.32,Milan Agencies,MESS 2
2023-03-13,5730.25,Daily Fresh Milk,CANTEEN
2023-03-13,3143.65,Baker Choice,CANTEEN
2023-03-13,4323.48,Spice World,GUEST HOUSE
2023-03-13,2541.15,Wholesale Flour,GUEST HOUSE
2023-03-13,10910.38,City Meat Center,MESS 1
2023-03-13,11511.6,Daily Fresh Milk,MESS 2
2023-03-13,1955.16,Priya Vegitables Chalai,MESS 2
2023-03-13,29717.36,Milan Agencies,MESS 2
2023-03-14,1473.74,Daily Fresh Milk,CANTEEN
2023-03-14,525.6,Daily Fresh Milk,GUEST HOUSE
2023-03-14,1624.77,Baker Choice,GUEST HOUSE
2023-03-14,4905.54,C H M Traders Nandini,MESS 1
2023-03-14,2697.15,Green Leaf Salads,MESS 1
2023-03-14,233.29,C H M Traders Nandini,MESS 2
2023-03-14,12325.83,Milan Agencies,MESS 2
2023-03-15,1052.4,Daily Fresh Milk,CANTEEN
2023-03-15,2445.56,Baker Choice,CANTEEN
2023-03-15,261.13,C H M Traders Nandini,GUEST HOUSE
2023-03-15,7648.42,Milan Agencies,GUEST HOUSE
2023-03-15,4404.07,C H M Traders Nandini,MESS 1
2023-03-15,2030.94,Milan Agencies,MESS 1
2023-03-15,9036.7,C H M Traders Nandini,MESS 2
2023-03-15,8930.0,Blue Water Supplies,MESS 2
2023-03-15,823.96,Clean & Clear Services,MESS 2
2023-03-16,10870.97,C H M Traders Nandini,CANTEEN
2023-03-16,5266.75,General Provision Store,CANTEEN
2023-03-16,997.74,Baker Choice,GUEST HOUSE
2023-03-16,2912.66,Green Leaf Salads,GUEST HOUSE
2023-03-16,4307.84,Priya Vegitables Chalai,MESS 1
2023-03-16,2319.95,Amma Vegitables,MESS 1
2023-03-16,1753.34,C H M Traders Nandini,MESS 2
2023-03-16,414.26,Milan Agencies,MESS 2
2023-03-17,1995.04,C H M Traders Nandini,CANTEEN
2023-03-17,1469.49,Milan Agencies,CANTEEN
2023-03-17,3477.46,Wholesale Flour,GUEST HOUSE
2023-03-17,51083.68,General Provision Store,GUEST HOUSE
2023-03-17,5259.73,C H M Traders Nandini,MESS 1
2023-03-17,3608.72,Milan Agencies,MESS 1
2023-03-17,483.35,Spice World,MESS 2
2023-03-17,444.89,Wholesale Flour,MESS 2
2023-03-18,743.75,C H M Traders Nandini,CANTEEN
2023-03-18,657.65,Blue Water Supplies,CANTEEN
2023-03-18,1255.54,Daily Fresh Milk,GUEST HOUSE
2023-03-18,8800.9,Baker Choice,GUEST HOUSE
2023-03-18,4146.67,Green Leaf Salads,MESS 1
2023-03-18,25624.91,City Meat Center,MESS 1
2023-03-18,1006.66,Daily Fresh Milk,MESS 2
2023-03-18,945.19,Baker Choice,MESS 2
2023-03-19,8002.61,City Meat Center,CANTEEN
2023-03-19,751.65,General Provision Store,CANTEEN
2023-03-19,3024.7,Spice World,GUEST HOUSE
2023-03-19,1731.84,Wholesale Flour,GUEST HOUSE
2023-03-19,667.09,Spice World,MESS 1
2023-03-19,4851.71,Wholesale Flour,MESS 1
2023-03-19,1161.56,Priya Vegitables Chalai,MESS 1
2023-03-19,13346.06,Priya Vegitables Chalai,MESS 2
2023-03-19,1427.69,Amma Vegitables,MESS 2
2023-03-20,1245.99,Spice World,CANTEEN
2023-03-20,7518.62,Wholesale Flour,CANTEEN
2023-03-20,1724.78,Daily Fresh Milk,GUEST HOUSE
2023-03-20,5684.09,Baker Choice,GUEST HOUSE
2023-03-20,13182.9,Priya Vegitables Chalai,MESS 1
2023-03-20,5081.48,Amma Vegitables,MESS 1
2023-03-20,4954.09,Priya Vegitables Chalai,MESS 2
2023-03-20,533.4,Amma Vegitables,MESS 2
2023-03-21,858.63,Baker Choice,CANTEEN
2023-03-21,4555.98,Daily Fresh Milk,GUEST HOUSE
2023-03-21,728.01,Baker Choice,GUEST HOUSE
2023-03-21,7187.33,C H M Traders Nandini,MESS 1
2023-03-21,1240.93,Milan Agencies,MESS 1
2023-03-21,3963.57,City Meat Center,MESS 2
2023-03-21,3442.18,Blue Water Supplies,MESS 2
2023-03-21,391.45,Milan Agencies,MESS 2
2023-03-22,3203.17,Clean & Clear Services,CANTEEN
2023-03-22,4745.42,Baker Choice,GUEST HOUSE
2023-03-22,3251.23,Farm Fresh Poultry,GUEST HOUSE
2023-03-22,5291.82,General Provision Store,GUEST HOUSE
2023-03-22,7827.15,C H M Traders Nandini,MESS 1
2023-03-22,5782.71,Milan Agencies,MESS 1
2023-03-22,9059.38,Priya Vegitables Chalai,MESS 2
2023-03-22,1051.68,Amma Vegitables,MESS 2
2023-03-23,13302.01,City Meat Center,CANTEEN
2023-03-23,7925.41,Baker Choice,GUEST HOUSE
2023-03-23,2222.29,C H M Traders Nandini,MESS 1
2023-03-23,5703.1,Priya Vegitables Chalai,MESS 1
2023-03-23,5283.95,Clean & Clear Services,MESS 1
2023-03-23,3575.99,C H M Traders Nandini,MESS 2
2023-03-23,1299.49,Wholesale Flour,MESS 2
2023-03-24,3932.49,Priya Vegitables Chalai,CANTEEN
2023-03-24,4750.22,Amma Vegitables,CANTEEN
2023-03-24,9582.12,Daily Fresh Milk,GUEST HOUSE
2023-03-24,9332.69,Blue Water Supplies,GUEST HOUSE
2023-03-24,5034.28,Amma Vegitables,GUEST HOUSE
2023-03-24,9749.86,Baker Choice,MESS 1
2023-03-24,18211.45,Green Leaf Salads,MESS 1
2023-03-24,1351.02,Farm Fresh Poultry,MESS 1
2023-03-24,6816.91,C H M Traders Nandini,MESS 2
2023-03-24,492.72,Farm Fresh Poultry,MESS 2
2023-03-24,449.56,Amma Vegitables,MESS 2
2023-03-25,10195.27,Spice World,CANTEEN
2023-03-25,1151.21,Wholesale Flour,CANTEEN
2023-03-25,5936.06,C H M Traders Nandini,GUEST HOUSE
2023-03-25,4161.33,Milan Agencies,GUEST HOUSE
2023-03-25,3795.35,Wholesale Flour,MESS 1
2023-03-25,3073.57,Baker Choice,MESS 1
2023-03-25,1127.43,Priya Vegitables Chalai,MESS 1
2023-03-25,8332.59,Spice World,MESS 2
2023-03-25,1201.36,Wholesale Flour,MESS 2
2023-03-26,42228.33,Spice World,CANTEEN
2023-03-26,2294.01,Wholesale Flour,CANTEEN
2023-03-26,2486.25,Spice World,GUEST HOUSE
2023-03-26,1759.97,Wholesale Flour,GUEST HOUSE
2023-03-26,10052.95,Daily Fresh Milk,MESS 1
2023-03-26,1103.09,Baker Choice,MESS 1
2023-03-26,4355.51,C H M Traders Nandini,MESS 2
2023-03-26,4784.29,Milan Agencies,MESS 2
2023-03-27,16054.92,C H M Traders Nandini,CANTEEN
2023-03-27,4261.71,Milan Agencies,CANTEEN
2023-03-27,2628.67,Priya Vegitables Chalai,GUEST HOUSE
2023-03-27,712.85,Amma Vegitables,GUEST HOUSE
2023-03-27,75171.56,Daily Fresh Milk,MESS 1
2023-03-27,21342.16,Baker Choice,MESS 1
2023-03-27,1405.71,Clean & Clear Services,MESS 2
2023-03-27,25739.05,Milan Agencies,MESS 2
2023-03-27,3808.34,Amma Vegitables,MESS 2
2023-03-28,4891.96,Priya Vegitables Chalai,CANTEEN
2023-03-28,50225.41,Amma Vegitables,CANTEEN
2023-03-28,1707.07,Daily Fresh Milk,GUEST HOUSE
2023-03-28,2192.69,Amma Vegitables,GUEST HOUSE
2023-03-28,45312.05,Milan Agencies,MESS 1
2023-03-28,1309.18,Spice World,MESS 1
2023-03-28,13106.03,Amma Vegitables,MESS 1
2023-03-28,10137.33,Spice World,MESS 2
2023-03-29,12688.15,C H M Traders Nandini,CANTEEN
2023-03-29,1647.77,City Meat Center,CANTEEN
2023-03-29,4617.48,Baker Choice,GUEST HOUSE
2023-03-29,2400.8,Clean & Clear Services,GUEST HOUSE
2023-03-29,921.21,C H M Traders Nandini,MESS 1
2023-03-29,6177.75,Milan Agencies,MESS 1
2023-03-29,2138.11,Priya Vegitables Chalai,MESS 2
2023-03-29,12709.37,Amma Vegitables,MESS 2
2023-03-30,6265.66,Spice World,CANTEEN
2023-03-30,11232.65,Wholesale Flour,CANTEEN
2023-03-30,9077.53,Priya Vegitables Chalai,GUEST HOUSE
2023-03-30,4043.47,Amma Vegitables,GUEST HOUSE
2023-03-30,11658.7,Priya Vegitables Chalai,MESS 1
2023-03-30,3481.72,Amma Vegitables,MESS 1
2023-03-30,20314.93,Daily Fresh Milk,MESS 2
2023-03-30,1145.04,Baker Choice,MESS 2
2023-03-31,3260.87,Daily Fresh Milk,CANTEEN
2023-03-31,1933.14,City Meat Center,CANTEEN
2023-03-31,4456.75,Clean & Clear Services,CANTEEN
2023-03-31,10508.96,City Meat Center,GUEST HOUSE
2023-03-31,19928.03,Milan Agencies,GUEST HOUSE
2023-03-31,2037.85,Priya Vegitables Chalai,MESS 1
2023-03-31,1288.93,Amma Vegitables,MESS 1
2023-03-31,3670.34,Priya Vegitables Chalai,MESS 2
2023-03-31,2843.89,Amma Vegitables,MESS 2
2023-04-01,14294.84,Baker Choice,CANTEEN
2023-04-01,536.75,City Meat Center,CANTEEN
2023-04-01,4371.69,Priya Vegitables Chalai,GUEST HOUSE
2023-04-01,1847.41,Amma Vegitables,GUEST HOUSE
2023-04-01,4694.76,Priya Vegitables Chalai,MESS 1
2023-04-01,7210.77,Amma Vegitables,MESS 1
2023-04-01,11248.27,Blue Water Supplies,MESS 2
2023-04-01,6541.0,Priya Vegitables Chalai,MESS 2
2023-04-02,8359.94,C H M Traders Nandini,CANTEEN
2023-04-02,1156.87,Baker Choice,CANTEEN
2023-04-02,2778.54,Clean & Clear Services,CANTEEN
2023-04-02,1494.57,Farm Fresh Poultry,GUEST HOUSE
2023-04-02,580.82,Spice World,MESS 1
2023-04-02,808.13,Wholesale Flour,MESS 1
2023-04-02,3856.41,Daily Fresh Milk,MESS 2
2023-04-02,1905.05,Baker Choice,MESS 2
2023-04-03,1431.17,C H M Traders Nandini,CANTEEN
2023-04-03,3460.1,Priya Vegitables Chalai,GUEST HOUSE
2023-04-03,6785.26,Amma Vegitables,GUEST HOUSE
2023-04-03,5418.69,Spice World,MESS 1
2023-04-03,15809.94,Wholesale Flour,MESS 1
2023-04-03,4101.52,C H M Traders Nandini,MESS 2
2023-04-03,2764.17,Milan Agencies,MESS 2
2023-04-04,7357.49,Blue Water Supplies,CANTEEN
2023-04-04,7006.63,Baker Choice,CANTEEN
2023-04-04,1408.98,Priya Vegitables Chalai,CANTEEN
2023-04-04,3548.88,General Provision Store,GUEST HOUSE
2023-04-04,9959.13,C H M Traders Nandini,MESS 1
2023-04-04,792.46,Milan Agencies,MESS 1
2023-04-04,26270.23,C H M Traders Nandini,MESS 2
2023-04-04,967.26,Daily Fresh Milk,MESS 2
2023-04-04,6417.16,Milan Agencies,MESS 2
2023-04-05,380.1,Daily Fresh Milk,CANTEEN
2023-04-05,9663.74,Farm Fresh Poultry,CANTEEN
2023-04-05,937.63,Farm Fresh Poultry,GUEST HOUSE
2023-04-05,4747.38,Milan Agencies,GUEST HOUSE
2023-04-05,531.27,Spice World,MESS 1
2023-04-05,1252.0,Wholesale Flour,MESS 1
2023-04-05,1352.57,General Provision Store,MESS 2
2023-04-06,1363.76,Daily Fresh Milk,CANTEEN
2023-04-06,4691.77,Baker Choice,CANTEEN
2023-04-06,3718.96,Priya Vegitables Chalai,GUEST HOUSE
2023-04-06,4870.48,Amma Vegitables,GUEST HOUSE
2023-04-06,5302.85,Daily Fresh Milk,MESS 1
2023-04-06,1396.0,Baker Choice,MESS 1
2023-04-06,2792.49,C H M Traders Nandini,MESS 2
2023-04-06,7019.75,Milan Agencies,MESS 2
2023-04-07,21545.6,Daily Fresh Milk,CANTEEN
2023-04-07,8570.6,Baker Choice,CANTEEN
2023-04-07,1619.73,City Meat Center,GUEST HOUSE
2023-04-07,1149.9,Blue Water Supplies,GUEST HOUSE
2023-04-07,591.43,Milan Agencies,GUEST HOUSE
2023-04-07,2607.54,Clean & Clear Services,MESS 1
2023-04-07,56235.02,C H M Traders Nandini,MESS 2
2023-04-07,584.02,Milan Agencies,MESS 2
2023-04-08,2098.45,Spice World,CANTEEN
2023-04-08,1138.86,Wholesale Flour,CANTEEN
2023-04-08,3036.34,Spice World,GUEST HOUSE
2023-04-08,2302.78,Wholesale Flour,GUEST HOUSE
2023-04-08,2404.61,C H M Traders Nandini,MESS 1
2023-04-08,4023.21,Daily Fresh Milk,MESS 1
2023-04-08,675.58,Wholesale Flour,MESS 1
2023-04-08,1161.19,Daily Fresh Milk,MESS 2
2023-04-08,2220.08,Baker Choice,MESS 2
2023-04-09,7497.65,Spice World,CANTEEN
2023-04-09,2205.02,Wholesale Flour,CANTEEN
2023-04-09,2238.83,Green Leaf Salads,GUEST HOUSE
2023-04-09,15319.58,General Provision Store,GUEST HOUSE
2023-04-09,629.84,City Meat Center,MESS 1
2023-04-09,5170.31,Green Leaf Salads,MESS 1
2023-04-09,29939.64,Blue Water Supplies,MESS 1
2023-04-09,2686.16,Spice World,MESS 2
2023-04-09,2075.52,Wholesale Flour,MESS 2
2023-04-10,4879.89,Baker Choice,CANTEEN
2023-04-10,1496.64,Green Leaf Salads,CANTEEN
2023-04-10,2925.25,Clean & Clear Services,CANTEEN
2023-04-10,527.39,C H M Traders Nandini,GUEST HOUSE
2023-04-10,724.97,Daily Fresh Milk,MESS 1
2023-04-10,6807.49,Baker Choice,MESS 1
2023-04-10,492.9,Spice World,MESS 2
2023-04-10,21499.11,General Provision Store,MESS 2
2023-04-10,571.06,Amma Vegitables,MESS 2
2023-04-11,1778.74,Daily Fresh Milk,CANTEEN
2023-04-11,3796.11,Baker Choice,CANTEEN
2023-04-11,1159.28,Baker Choice,GUEST HOUSE
2023-04-11,2180.86,Priya Vegitables Chalai,GUEST HOUSE
2023-04-11,1848.81,Clean & Clear Services,GUEST HOUSE
2023-04-11,3976.47,C H M Traders Nandini,MESS 1
2023-04-11,360.67,Milan Agencies,MESS 1
2023-04-11,2316.14,Spice World,MESS 2
2023-04-11,3145.1,Daily Fresh Milk,MESS 2
2023-04-12,2099.67,Priya Vegitables Chalai,CANTEEN
2023-04-12,1063.0,Amma Vegitables,CANTEEN
2023-04-12,1120.88,C H M Traders Nandini,GUEST HOUSE
2023-04-12,12974.34,Milan Agencies,GUEST HOUSE
2023-04-12,6491.48,Daily Fresh Milk,MESS 1
2023-04-12,4415.76,Baker Choice,MESS 1
2023-04-12,2472.91,Spice World,MESS 2
2023-04-12,2937.91,Wholesale Flour,MESS 2
2023-04-13,8810.34,C H M Traders Nandini,CANTEEN
2023-04-13,659.25,Milan Agencies,CANTEEN
2023-04-13,4471.26,Green Leaf Salads,GUEST HOUSE
2023-04-13,4473.67,Priya Vegitables Chalai,GUEST HOUSE
2023-04-13,1204.04,Farm Fresh Poultry,GUEST HOUSE
2023-04-13,12774.39,Daily Fresh Milk,MESS 1
2023-04-13,1626.9,Priya Vegitables Chalai,MESS 2
2023-04-13,2178.16,Amma Vegitables,MESS 2
2023-04-14,1597.14,Amma Vegitables,CANTEEN
2023-04-14,2130.65,C H M Traders Nandini,GUEST HOUSE
2023-04-14,4492.32,Milan Agencies,GUEST HOUSE
2023-04-14,1127.26,Priya Vegitables Chalai,MESS 1
2023-04-14,2098.8,Amma Vegitables,MESS 1
2023-04-14,265.62,C H M Traders Nandini,MESS 2
2023-04-14,5757.86,Milan Agencies,MESS 2
2023-04-15,8380.03,Daily Fresh Milk,CANTEEN
2023-04-15,12546.17,Baker Choice,CANTEEN
2023-04-15,4852.72,C H M Traders Nandini,GUEST HOUSE
2023-04-15,2636.57,Milan Agencies,GUEST HOUSE
2023-04-15,27331.08,Daily Fresh Milk,MESS 1
2023-04-15,975.98,Baker Choice,MESS 1
2023-04-15,2934.25,Priya Vegitables Chalai,MESS 2
2023-04-15,8360.43,Amma Vegitables,MESS 2
2023-04-16,1698.66,C H M Traders Nandini,CANTEEN
2023-04-16,4491.53,Milan Agencies,CANTEEN
2023-04-16,861.47,Priya Vegitables Chalai,GUEST HOUSE
2023-04-16,9055.9,Amma Vegitables,GUEST HOUSE
2023-04-16,36413.6,Spice World,MESS 1
2023-04-16,2513.92,Wholesale Flour,MESS 1
2023-04-16,1795.04,General Provision Store,MESS 2
2023-04-16,4119.69,Amma Vegitables,MESS 2
2023-04-17,1531.34,Daily Fresh Milk,CANTEEN
2023-04-17,3046.25,Green Leaf Salads,CANTEEN
2023-04-17,1516.04,Spice World,GUEST HOUSE
2023-04-17,4262.53,Wholesale Flour,GUEST HOUSE
2023-04-17,3532.09,Daily Fresh Milk,MESS 1
2023-04-17,1347.82,Baker Choice,MESS 1
2023-04-17,2009.19,C H M Traders Nandini,MESS 2
2023-04-17,13029.93,Milan Agencies,MESS 2
2023-04-18,1027.81,Milan Agencies,CANTEEN
2023-04-18,1514.06,Spice World,CANTEEN
2023-04-18,9590.16,General Provision Store,CANTEEN
2023-04-18,761.98,Daily Fresh Milk,GUEST HOUSE
2023-04-18,7697.95,Baker Choice,GUEST HOUSE
2023-04-18,4243.15,Daily Fresh Milk,MESS 1
2023-04-18,13229.14,Baker Choice,MESS 1
2023-04-18,4341.15,Wholesale Flour,MESS 2
2023-04-18,3147.94,Baker Choice,MESS 2
2023-04-18,722.67,General Provision Store,MESS 2
2023-04-19,10804.72,C H M Traders Nandini,CANTEEN
2023-04-19,23190.14,Milan Agencies,CANTEEN
2023-04-19,771.11,Daily Fresh Milk,GUEST HOUSE
2023-04-19,5385.39,Baker Choice,GUEST HOUSE
2023-04-19,8314.55,Spice World,MESS 1
2023-04-19,2663.25,Wholesale Flour,MESS 1
2023-04-19,6577.25,Priya Vegitables Chalai,MESS 2
2023-04-19,21165.81,Amma Vegitables,MESS 2
2023-04-20,1022.45,C H M Traders Nandini,CANTEEN
2023-04-20,11401.67,Milan Agencies,CANTEEN
2023-04-20,3476.47,Amma Vegitables,GUEST HOUSE
2023-04-20,474.15,Daily Fresh Milk,MESS 1
2023-04-20,501.41,Baker Choice,MESS 1
2023-04-20,12248.35,Daily Fresh Milk,MESS 2
2023-04-20,2584.55,General Provision Store,MESS 2
2023-04-21,541.69,C H M Traders Nandini,CANTEEN
2023-04-21,2348.36,Milan Agencies,CANTEEN
2023-04-21,1005.85,Spice World,GUEST HOUSE
2023-04-21,1694.99,Wholesale Flour,GUEST HOUSE
2023-04-21,5248.54,Priya Vegitables Chalai,MESS 1
2023-04-21,35543.21,Amma Vegitables,MESS 1
2023-04-21,7098.63,Spice World,MESS 2
2023-04-21,4828.89,Wholesale Flour,MESS 2
2023-04-22,1914.48,Priya Vegitables Chalai,CANTEEN
2023-04-22,1362.36,Amma Vegitables,CANTEEN
2023-04-22,1680.06,Green Leaf Salads,GUEST HOUSE
2023-04-22,4543.01,Farm Fresh Poultry,GUEST HOUSE
2023-04-22,2743.3,C H M Traders Nandini,MESS 1
2023-04-22,9512.85,Priya Vegitables Chalai,MESS 1
2023-04-22,847.86,Farm Fresh Poultry,MESS 1
2023-04-22,8560.63,Spice World,MESS 2
2023-04-22,14458.91,Baker Choice,MESS 2
2023-04-22,322.04,Clean & Clear Services,MESS 2
2023-04-23,188.31,Milan Agencies,CANTEEN
2023-04-23,1077.2,Priya Vegitables Chalai,CANTEEN
2023-04-23,346.9,Amma Vegitables,CANTEEN
2023-04-23,2064.02,C H M Traders Nandini,GUEST HOUSE
2023-04-23,8173.5,Milan Agencies,GUEST HOUSE
2023-04-23,3460.63,Green Leaf Salads,MESS 1
2023-04-23,4976.54,Priya Vegitables Chalai,MESS 2
2023-04-23,3488.27,Amma Vegitables,MESS 2
2023-04-24,3534.33,C H M Traders Nandini,CANTEEN
2023-04-24,3877.97,Milan Agencies,CANTEEN
2023-04-24,3991.89,Priya Vegitables Chalai,GUEST HOUSE
2023-04-24,994.23,Amma Vegitables,GUEST HOUSE
2023-04-24,5851.54,Daily Fresh Milk,MESS 1
2023-04-24,1499.37,Baker Choice,MESS 1
2023-04-24,10922.32,Priya Vegitables Chalai,MESS 2
2023-04-24,1222.32,Amma Vegitables,MESS 2
2023-04-25,6720.35,Daily Fresh Milk,CANTEEN
2023-04-25,1108.47,Baker Choice,GUEST HOUSE
2023-04-25,702.75,Green Leaf Salads,GUEST HOUSE
2023-04-25,1087.11,Farm Fresh Poultry,MESS 1
2023-04-25,12286.9,Spice World,MESS 2
2023-04-25,224.46,Wholesale Flour,MESS 2
2023-04-26,8024.82,Spice World,CANTEEN
2023-04-26,1802.61,Spice World,GUEST HOUSE
2023-04-26,848.37,Wholesale Flour,GUEST HOUSE
2023-04-26,2019.23,Priya Vegitables Chalai,MESS 1
2023-04-26,10644.17,Amma Vegitables,MESS 1
2023-04-26,12323.39,C H M Traders Nandini,MESS 2
2023-04-26,5450.0,Milan Agencies,MESS 2
2023-04-27,2671.91,C H M Traders Nandini,CANTEEN
2023-04-27,2423.74,Milan Agencies,CANTEEN
2023-04-27,19061.11,Spice World,GUEST HOUSE
2023-04-27,13780.63,City Meat Center,GUEST HOUSE
2023-04-27,360.69,City Meat Center,MESS 1
2023-04-27,10472.8,Amma Vegitables,MESS 1
2023-04-27,3571.61,Clean & Clear Services,MESS 1
2023-04-27,11064.26,Daily Fresh Milk,MESS 2
2023-04-27,2457.46,Baker Choice,MESS 2
2023-04-28,5447.16,Spice World,CANTEEN
2023-04-28,629.52,Wholesale Flour,CANTEEN
2023-04-28,2076.08,Blue Water Supplies,GUEST HOUSE
2023-04-28,402.55,Farm Fresh Poultry,GUEST HOUSE
2023-04-28,4791.65,Spice World,MESS 1
2023-04-28,5084.0,Wholesale Flour,MESS 1
2023-04-28,977.76,Green Leaf Salads,MESS 2
2023-04-28,3924.2,Milan Agencies,MESS 2
2023-04-29,4921.95,C H M Traders Nandini,CANTEEN
2023-04-29,4818.12,Milan Agencies,CANTEEN
2023-04-29,12641.06,C H M Traders Nandini,GUEST HOUSE
2023-04-29,1044.62,Milan Agencies,GUEST HOUSE
2023-04-29,2730.53,Daily Fresh Milk,MESS 1
2023-04-29,1268.1,Baker Choice,MESS 1
2023-04-29,13415.17,Farm Fresh Poultry,MESS 2
2023-04-29,1994.91,General Provision Store,MESS 2
2023-04-29,1121.04,Amma Vegitables,MESS 2
2023-04-30,2154.76,Blue Water Supplies,CANTEEN
2023-04-30,2635.34,Milan Agencies,CANTEEN
2023-04-30,716.03,Clean & Clear Services,CANTEEN
2023-04-30,6226.34,Daily Fresh Milk,GUEST HOUSE
2023-04-30,2530.22,Baker Choice,GUEST HOUSE
2023-04-30,1062.22,Spice World,MESS 1
2023-04-30,2405.05,Wholesale Flour,MESS 1
2023-04-30,3965.93,C H M Traders Nandini,MESS 2
2023-04-30,16714.14,Milan Agencies,MESS 2
2023-05-01,3991.73,Wholesale Flour,CANTEEN
2023-05-01,4283.56,Farm Fresh Poultry,CANTEEN
2023-05-01,6403.87,Amma Vegitables,CANTEEN
2023-05-01,2288.8,Spice World,GUEST HOUSE
2023-05-01,4786.57,Baker Choice,GUEST HOUSE
2023-05-01,3057.19,Green Leaf Salads,MESS 1
2023-05-01,4068.69,Priya Vegitables Chalai,MESS 2
2023-05-01,2403.6,Amma Vegitables,MESS 2
2023-05-02,15288.04,Spice World,CANTEEN
2023-05-02,4210.16,Blue Water Supplies,CANTEEN
2023-05-02,1784.63,Priya Vegitables Chalai,GUEST HOUSE
2023-05-02,460.56,Amma Vegitables,GUEST HOUSE
